Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,19,Active_Noise,Straight,95.1,Mid Inside,-0.197,0.976,-19.853,-0.214,0.737,-19.853,0.240,-0.182,0.996,-19.854,-0.177,0.880,-19.853,0.116,Strike_Missed,Take
Sub_Test01,20,Active_Noise,Straight,96.0,Mid Inside,-0.172,1.027,-19.855,-0.315,1.216,-19.855,0.238,-0.178,1.011,-19.856,-0.231,1.193,-19.837,0.191,Ball_PassedBall,Take
Sub_Test01,21,Active_Noise,Straight,97.4,Mid Inside,-0.183,0.976,-19.856,-0.015,1.138,-19.856,0.233,-0.186,0.976,-19.864,-0.072,1.143,-19.815,0.208,Strike,Take
Sub_Test01,22,Active_Noise,Straight,98.6,Mid Inside,-0.189,0.986,-19.876,-0.015,1.105,-19.876,0.212,-0.184,0.991,-19.874,-0.066,1.112,-19.811,0.180,Strike,Take
Sub_Test01,23,Active_Noise,Straight,99.9,Mid Inside,-0.192,0.985,-19.875,-0.392,0.959,-19.875,0.202,-0.190,0.993,-19.876,-0.227,1.070,-19.851,0.090,Ball_Missed,Take
Sub_Test01,24,Active_Noise,Straight,99.6,Low Inside,-0.210,0.830,-19.904,-0.226,1.014,-19.904,0.184,-0.213,0.835,-19.906,-0.226,0.981,-19.892,0.148,Strike_PassedBall,Take
Sub_Test01,25,Active_Noise,Straight,98.5,Mid-Low Inside Ball,-0.222,0.845,-19.894,-0.232,0.951,-19.894,0.106,-0.221,0.849,-19.892,-0.206,1.013,-19.837,0.174,Strike,Take
Sub_Test01,26,Active_Noise,Straight,97.5,Mid-Low Inside Ball,-0.272,0.831,-19.885,-0.333,0.841,-19.885,0.062,-0.256,0.859,-19.890,-0.202,1.009,-19.842,0.167,Ball_Missed,Take
Sub_Test01,27,Active_Noise,Straight,96.6,Mid-Low Inside Ball,-0.248,0.773,-19.874,-0.204,0.821,-19.874,0.065,-0.238,0.783,-19.873,-0.176,0.893,-19.877,0.126,Strike_PassedBall,Take
Sub_Test01,28,Active_Noise,Straight,98.2,Low Inside,-0.170,0.820,-19.873,-0.041,0.842,-19.873,0.131,-0.155,0.825,-19.875,-0.090,0.927,-19.877,0.120,Strike_PassedBall,Take
Sub_Test01,29,Active_Noise,Straight,95.5,Low Inside,-0.162,0.831,-19.873,-0.077,1.051,-19.873,0.236,-0.158,0.831,-19.875,-0.093,1.050,-19.810,0.237,Strike,Take
Sub_Test01,30,Active_Noise,Straight,98.8,Low Inside,-0.167,0.822,-19.879,-0.373,0.746,-19.879,0.220,-0.158,0.827,-19.882,-0.277,0.902,-19.830,0.150,Ball_Missed,Take
Sub_Test01,31,Active_Noise,Straight,95.5,Low Inside,-0.154,0.847,-19.873,-0.228,0.959,-19.873,0.134,-0.161,0.862,-19.867,-0.246,1.014,-19.832,0.178,Strike,Take
Sub_Test01,32,Active_Noise,Straight,99.3,Low Inside,-0.165,0.830,-19.875,-0.351,0.748,-19.875,0.203,-0.167,0.844,-19.870,-0.257,0.968,-19.816,0.163,Ball_Missed,Take
Sub_Test01,33,Active_Noise,Straight,98.9,Low Inside,-0.169,0.840,-19.868,-0.140,0.682,-19.868,0.161,-0.168,0.851,-19.867,-0.108,0.825,-19.853,0.067,Strike_Missed,Take
Sub_Test01,34,Active_Noise,Straight,99.4,Low Inside,-0.176,0.878,-19.863,-0.261,0.982,-19.863,0.134,-0.175,0.878,-19.863,-0.262,1.013,-19.815,0.167,Ball,Take
Sub_Test01,35,Active_Noise,Straight,100.0,Low Inside,-0.182,0.866,-19.873,-0.128,0.995,-19.873,0.139,-0.174,0.875,-19.872,-0.138,1.107,-19.796,0.246,Strike,Take
Sub_Test01,36,Active_Noise,Straight,96.5,Low Inside,-0.173,0.867,-19.882,-0.224,0.930,-19.882,0.081,-0.172,0.866,-19.882,-0.162,1.049,-19.789,0.206,Strike,Take
Sub_Test01,37,Active_Noise,Straight,99.4,Low Inside,-0.168,0.880,-19.870,-0.366,1.029,-19.870,0.248,-0.166,0.897,-19.874,-0.307,1.084,-19.811,0.243,Ball,Take
Sub_Test01,38,Active_Noise,Straight,98.1,Low Inside,-0.159,0.877,-19.877,0.026,0.933,-19.877,0.193,-0.160,0.890,-19.882,-0.017,1.013,-19.777,0.216,Strike,Take
Sub_Test01,39,Active_Noise,Straight,98.8,High Center,-0.029,1.229,-19.861,0.155,1.323,-19.861,0.207,-0.027,1.220,-19.855,0.085,1.273,-19.834,0.125,Ball_PassedBall,Take
Sub_Test01,40,Active_Noise,Straight,95.7,High Center,-0.024,1.224,-19.844,-0.242,1.139,-19.844,0.234,-0.023,1.213,-19.846,-0.180,1.196,-19.833,0.158,Strike,Take
Sub_Test01,41,Active_Noise,Straight,97.3,High Center,-0.019,1.213,-19.838,0.007,1.196,-19.838,0.031,-0.032,1.213,-19.842,-0.027,1.207,-19.832,0.013,Strike,Take
Sub_Test01,42,Active_Noise,Straight,99.3,High Center,-0.027,1.205,-19.851,0.038,0.988,-19.851,0.226,-0.021,1.198,-19.842,-0.022,1.184,-19.834,0.016,Strike_Missed,Take
Sub_Test01,43,Active_Noise,Straight,95.7,High Center,-0.031,1.190,-19.841,-0.014,1.431,-19.841,0.242,-0.021,1.199,-19.850,-0.022,1.358,-19.846,0.159,Ball,Take
Sub_Test01,44,Active_Noise,Straight,98.5,High Center,-0.018,1.171,-19.840,-0.024,1.147,-19.840,0.025,-0.022,1.187,-19.851,-0.016,1.176,-19.847,0.013,Strike,Take
Sub_Test01,45,Active_Noise,Straight,98.5,High Center,-0.022,1.193,-19.847,-0.049,1.156,-19.847,0.047,-0.016,1.199,-19.857,-0.027,1.197,-19.853,0.012,Strike,Take
Sub_Test01,46,Active_Noise,Straight,98.4,High Center,-0.010,1.187,-19.850,0.014,1.064,-19.850,0.126,-0.012,1.183,-19.854,-0.010,1.171,-19.848,0.013,Strike,Take
Sub_Test01,47,Active_Noise,Straight,98.9,High Center,-0.012,1.188,-19.853,-0.004,1.326,-19.853,0.138,-0.014,1.185,-19.858,-0.020,1.301,-19.855,0.116,Ball,Take
Sub_Test01,48,Active_Noise,Straight,97.1,High Center,-0.011,1.204,-19.853,-0.202,1.242,-19.853,0.195,-0.014,1.193,-19.851,-0.165,1.237,-19.854,0.157,Strike,Take
Sub_Test01,49,Active_Noise,Straight,99.6,High Center,-0.008,1.196,-19.852,-0.084,1.195,-19.852,0.077,-0.007,1.190,-19.859,-0.074,1.225,-19.844,0.077,Strike,Take
Sub_Test01,50,Active_Noise,Straight,98.8,High Center,-0.011,1.136,-19.828,0.152,1.223,-19.828,0.185,-0.011,1.088,-19.847,0.065,1.152,-19.837,0.099,Strike_PassedBall,Take
Sub_Test01,51,Active_Noise,Straight,95.8,Mid Center,-0.026,1.002,-19.840,-0.047,0.959,-19.840,0.048,-0.024,1.015,-19.854,-0.022,1.021,-19.851,0.007,Strike,Take
Sub_Test01,52,Active_Noise,Straight,97.8,Mid Center,-0.027,1.012,-19.846,-0.012,1.260,-19.846,0.249,-0.028,1.004,-19.846,-0.029,1.128,-19.841,0.123,Strike,Take
Sub_Test01,53,Active_Noise,Straight,96.9,Mid Center,-0.015,1.042,-19.835,0.087,0.936,-19.835,0.147,-0.011,1.047,-19.835,0.053,0.942,-19.804,0.127,Strike,Take
Sub_Test01,54,Active_Noise,Straight,99.3,Mid Center,-0.006,1.060,-19.829,0.005,0.937,-19.829,0.123,-0.007,1.049,-19.835,-0.006,0.936,-19.807,0.117,Strike,Take
Sub_Test01,55,Active_Noise,Straight,97.7,Mid Center,-0.010,1.066,-19.841,0.002,0.857,-19.841,0.210,-0.005,1.025,-19.835,-0.002,1.007,-19.826,0.020,Strike,Take
Sub_Test01,56,Active_Noise,Straight,97.3,Mid Center,-0.008,1.030,-19.848,0.055,1.171,-19.848,0.154,-0.002,1.032,-19.844,0.044,1.093,-19.840,0.076,Strike,Take
Sub_Test01,57,Active_Noise,Straight,100.0,Mid Center,0.000,1.023,-19.838,0.109,1.022,-19.838,0.109,-0.004,1.023,-19.839,0.024,1.041,-19.836,0.034,Strike,Take
Sub_Test01,58,Active_Noise,Straight,95.1,Mid Center,-0.003,1.017,-19.840,-0.136,1.151,-19.840,0.188,0.001,1.017,-19.842,-0.108,1.085,-19.841,0.128,Strike,Take
Sub_Test01,59,Active_Noise,Straight,96.2,Mid Center,0.011,1.014,-19.856,0.218,0.945,-19.856,0.219,0.012,1.015,-19.856,0.129,1.001,-19.862,0.117,Strike,Take
Sub_Test01,60,Active_Noise,Straight,95.8,Mid Center,0.008,1.015,-19.855,-0.001,1.258,-19.855,0.244,0.004,1.004,-19.856,-0.032,1.238,-19.847,0.236,Strike,Take
Sub_Test01,61,Active_Noise,Straight,98.8,Mid Center,0.011,0.984,-19.859,-0.223,1.036,-19.859,0.239,0.013,0.974,-19.861,-0.183,1.039,-19.872,0.207,Strike_PassedBall,Take
Sub_Test01,62,Active_Noise,Straight,96.4,Low Center,-0.028,0.748,-19.902,-0.161,0.855,-19.902,0.171,-0.024,0.753,-19.922,-0.137,0.858,-19.921,0.154,Strike,Take
Sub_Test01,63,Active_Noise,Straight,99.9,Low Center,-0.020,0.730,-19.920,-0.048,0.642,-19.920,0.093,-0.017,0.734,-19.925,-0.014,0.732,-19.925,0.003,Strike,Take
Sub_Test01,64,Active_Noise,Straight,99.5,Low Center,-0.018,0.735,-19.928,-0.095,0.703,-19.928,0.083,-0.017,0.738,-19.932,-0.032,0.748,-19.931,0.018,Strike,Take
Sub_Test01,65,Active_Noise,Straight,96.6,Low Center,-0.013,0.740,-19.936,0.023,0.630,-19.936,0.116,-0.013,0.738,-19.936,-0.013,0.736,-19.937,0.002,Strike_PassedBall,Take
Sub_Test01,66,Active_Noise,Straight,99.8,Low Center,-0.011,0.738,-19.938,0.087,0.686,-19.938,0.111,-0.012,0.737,-19.937,0.051,0.732,-19.902,0.073,Strike,Take
Sub_Test01,67,Active_Noise,Straight,96.2,Low Center,-0.010,0.748,-19.929,0.040,0.636,-19.929,0.123,-0.009,0.743,-19.931,-0.007,0.722,-19.930,0.022,Strike,Take
Sub_Test01,68,Active_Noise,Straight,96.9,Low Center,-0.008,0.753,-19.935,-0.075,0.870,-19.935,0.135,-0.007,0.747,-19.936,-0.059,0.868,-19.972,0.136,Strike_PassedBall,Take
Sub_Test01,69,Active_Noise,Straight,97.8,Low Center,-0.007,0.726,-19.936,-0.126,0.588,-19.936,0.182,-0.010,0.727,-19.938,-0.130,0.728,-19.890,0.129,Strike,Take
Sub_Test01,70,Active_Noise,Straight,99.7,Low Center,-0.014,0.720,-19.935,-0.084,0.515,-19.935,0.217,-0.014,0.722,-19.939,-0.029,0.695,-19.929,0.033,Ball_Missed,Take
Sub_Test01,71,Active_Noise,Straight,99.6,Low Center,-0.010,0.728,-19.939,-0.173,0.675,-19.939,0.171,-0.014,0.728,-19.943,-0.201,0.668,-19.864,0.211,Strike,Take
Sub_Test01,72,Active_Noise,Straight,98.5,Low Center,-0.015,0.726,-19.940,0.011,0.929,-19.940,0.205,-0.012,0.723,-19.948,-0.013,0.942,-19.954,0.219,Strike_PassedBall,Take
Sub_Test01,73,Active_Noise,Straight,95.5,High Outside,0.202,1.233,-19.935,0.346,1.121,-19.935,0.183,0.195,1.215,-19.907,0.297,1.111,-19.873,0.149,Ball,Take
Sub_Test01,74,Active_Noise,Straight,95.3,High Outside,0.184,1.218,-19.878,0.352,1.264,-19.878,0.175,0.188,1.201,-19.889,0.268,1.205,-19.848,0.090,Ball,Take
Sub_Test01,75,Active_Noise,Straight,98.8,High Outside,0.172,1.217,-19.878,0.226,1.078,-19.878,0.149,0.193,1.202,-19.872,0.210,1.063,-19.858,0.140,Strike_PassedBall,Take
Sub_Test01,76,Active_Noise,Straight,99.6,High Outside,0.176,1.209,-19.873,-0.011,1.293,-19.873,0.205,0.182,1.179,-19.878,0.008,1.293,-19.832,0.213,Ball_PassedBall,Take
Sub_Test01,77,Active_Noise,Straight,98.0,High Outside,0.191,1.191,-19.863,0.110,1.243,-19.863,0.096,0.177,1.169,-19.866,0.063,1.240,-19.820,0.142,Strike_PassedBall,Take
Sub_Test01,78,Active_Noise,Straight,98.1,High Outside,0.178,1.182,-19.862,0.322,1.297,-19.862,0.184,0.183,1.162,-19.887,0.219,1.234,-19.825,0.102,Ball_PassedBall,Take
Sub_Test01,79,Active_Noise,Straight,99.8,High Outside,0.181,1.173,-19.881,0.282,1.347,-19.881,0.201,0.189,1.168,-19.869,0.278,1.289,-19.814,0.160,Ball,Take
Sub_Test01,80,Active_Noise,Straight,96.2,High Outside,0.175,1.179,-19.855,0.341,1.133,-19.855,0.173,0.186,1.177,-19.860,0.237,1.049,-19.846,0.139,Ball,Take
Sub_Test01,81,Active_Noise,Straight,99.1,High Outside,0.180,1.183,-19.862,0.312,1.396,-19.862,0.251,0.192,1.185,-19.833,0.201,1.356,-19.800,0.175,Ball_PassedBall,Take
Sub_Test01,82,Active_Noise,Straight,98.0,High Outside,0.179,1.170,-19.855,0.137,0.966,-19.855,0.209,0.207,1.192,-19.867,0.074,1.065,-19.789,0.200,Strike,Take
Sub_Test01,83,Active_Noise,Straight,99.0,Mid Outside,0.199,1.057,-19.857,0.243,0.906,-19.857,0.158,0.199,1.035,-19.854,0.118,0.971,-19.804,0.115,Strike,Take
Sub_Test01,84,Active_Noise,Straight,96.2,Mid Outside,0.210,1.041,-19.851,0.157,0.812,-19.851,0.236,0.204,1.030,-19.849,0.117,0.874,-19.801,0.185,Strike,Take
Sub_Test01,85,Active_Noise,Straight,95.7,Mid Outside,0.198,1.041,-19.845,0.405,0.977,-19.845,0.216,0.191,1.025,-19.844,0.286,1.048,-19.851,0.099,Ball,Take
Sub_Test01,86,Active_Noise,Straight,97.9,Mid Outside,0.186,1.036,-19.842,0.210,0.967,-19.842,0.073,0.196,1.025,-19.845,0.183,0.996,-19.806,0.051,Strike,Take
Sub_Test01,87,Active_Noise,Straight,96.6,Mid Outside,0.204,1.010,-19.843,0.302,0.885,-19.843,0.159,0.218,0.992,-19.862,0.173,0.972,-19.774,0.101,Ball_Missed,Take
Sub_Test01,88,Active_Noise,Straight,96.9,Mid Outside,0.198,1.006,-19.853,0.106,1.138,-19.853,0.161,0.196,0.989,-19.851,0.133,1.074,-19.796,0.119,Strike_PassedBall,Take
Sub_Test01,89,Active_Noise,Straight,97.4,Mid Outside,0.198,0.997,-19.856,0.285,1.226,-19.856,0.245,0.198,0.992,-19.851,0.275,1.158,-19.806,0.189,Strike_PassedBall,Take
Sub_Test01,90,Active_Noise,Straight,95.9,Mid Outside,0.212,1.010,-19.858,0.088,0.938,-19.858,0.144,0.206,0.991,-19.851,0.134,0.893,-19.805,0.130,Strike,Take
Sub_Test01,91,Active_Noise,Straight,96.4,Mid Outside Ball,0.227,0.968,-19.845,0.392,0.871,-19.845,0.191,0.224,0.948,-19.846,0.264,0.914,-19.830,0.054,Ball,Take
Sub_Test01,92,Active_Noise,Straight,99.3,Mid Outside,0.169,1.009,-19.837,0.160,0.771,-19.837,0.239,0.167,1.002,-19.841,0.145,0.811,-19.842,0.192,Strike_PassedBall,Take
Sub_Test01,93,Active_Noise,Straight,95.0,Mid Outside,0.157,1.011,-19.822,0.282,1.082,-19.822,0.145,0.157,0.969,-19.825,0.248,1.087,-19.830,0.149,Strike,Take
Sub_Test01,94,Active_Noise,Straight,95.6,Mid Outside,0.144,0.961,-19.821,0.192,1.003,-19.821,0.064,0.167,0.939,-19.823,0.181,1.001,-19.778,0.078,Strike,Take
Sub_Test01,95,Active_Noise,Straight,97.6,Mid Outside,0.157,0.980,-19.820,0.033,0.876,-19.820,0.161,0.154,0.959,-19.831,0.068,0.896,-19.834,0.107,Strike_PassedBall,Take
Sub_Test01,96,Active_Noise,Straight,96.8,Low Outside,0.162,0.768,-19.940,0.385,0.756,-19.940,0.224,0.151,0.772,-19.949,0.251,0.730,-19.969,0.111,Ball,Take
Sub_Test01,97,Active_Noise,Straight,97.3,Low Outside,0.143,0.768,-19.916,0.124,0.574,-19.916,0.195,0.145,0.773,-19.929,0.156,0.680,-19.923,0.094,Ball,Take
Sub_Test01,98,Active_Noise,Straight,99.8,Low Outside,0.154,0.776,-19.926,0.295,0.950,-19.926,0.224,0.157,0.772,-19.932,0.283,0.934,-19.914,0.206,Strike_PassedBall,Take
Sub_Test01,99,Active_Noise,Straight,97.5,Low Outside,0.154,0.770,-19.921,0.383,0.848,-19.921,0.241,0.152,0.783,-19.927,0.241,0.905,-19.881,0.158,Ball,Take
Sub_Test01,100,Active_Noise,Straight,95.8,Low Outside,0.137,0.793,-19.909,0.086,0.665,-19.909,0.138,0.151,0.799,-19.923,0.086,0.680,-19.869,0.146,Strike,Take
Sub_Test01,101,Active_Noise,Straight,97.6,Low Outside,0.167,0.807,-19.918,0.332,0.880,-19.918,0.180,0.145,0.788,-19.951,0.300,0.860,-19.962,0.171,Ball,Take
Sub_Test01,102,Active_Noise,Straight,97.3,Low Outside,0.148,0.780,-19.947,0.332,0.683,-19.947,0.208,0.150,0.771,-19.951,0.231,0.812,-20.008,0.107,Ball,Take
Sub_Test01,103,Active_Noise,Straight,98.0,Low Outside,0.163,0.757,-19.956,0.036,0.878,-19.956,0.176,0.168,0.744,-19.958,0.096,0.770,-19.919,0.086,Strike_PassedBall,Take
Sub_Test01,104,Active_Noise,Straight,95.7,Low Outside,0.183,0.733,-19.963,0.095,0.547,-19.963,0.206,0.173,0.742,-19.972,0.080,0.661,-19.921,0.134,Ball_PassedBall,Take
Sub_Test01,105,Active_Noise,Straight,96.9,Low Outside,0.170,0.746,-19.947,0.297,0.819,-19.947,0.146,0.169,0.746,-19.963,0.264,0.793,-19.933,0.110,Ball_PassedBall,Take
Sub_Test01,106,Active_Noise,Straight,98.5,Low Outside,0.174,0.754,-19.950,0.203,1.005,-19.950,0.252,0.171,0.753,-19.953,0.215,0.952,-19.889,0.214,Strike,Take
Sub_Test01,107,Active_Noise,Straight,127.8,High Inside Center Ball,-0.138,1.347,-19.678,-0.067,1.232,-19.678,0.135,-0.133,1.350,-19.660,-0.056,1.254,-19.634,0.126,Strike_PassedBall,Take
Sub_Test01,108,Active_Noise,Straight,125.2,High Inside,-0.098,1.270,-19.647,-0.052,1.120,-19.647,0.156,-0.095,1.264,-19.640,-0.065,1.177,-19.631,0.093,Strike_PassedBall,Take
Sub_Test01,109,Active_Noise,Straight,126.5,High Inside Center Ball,-0.085,1.311,-19.635,0.111,1.222,-19.635,0.215,-0.073,1.301,-19.637,0.024,1.121,-19.631,0.204,Strike_PassedBall,Take
Sub_Test01,110,Active_Noise,Straight,128.3,High Center Ball,-0.061,1.315,-19.607,-0.042,1.325,-19.607,0.022,-0.063,1.320,-19.615,-0.021,1.250,-19.609,0.082,Ball_PassedBall,Take
Sub_Test01,111,Active_Noise,Straight,126.0,High Inside Center Ball,-0.126,1.367,-19.616,-0.151,1.136,-19.616,0.232,-0.111,1.362,-19.615,-0.069,1.227,-19.594,0.143,Strike,Take
Sub_Test01,112,Active_Noise,Straight,129.1,High Inside,-0.125,1.272,-19.705,0.100,1.294,-19.705,0.227,-0.134,1.275,-19.706,-0.119,1.288,-19.715,0.022,Strike_Missed,Take
Sub_Test01,113,Active_Noise,Straight,125.1,High Inside,-0.116,1.281,-19.712,-0.153,1.278,-19.712,0.037,-0.131,1.277,-19.713,-0.077,1.145,-19.656,0.154,Strike,Take
Sub_Test01,114,Active_Noise,Straight,127.7,High Inside,-0.127,1.266,-19.692,-0.313,1.211,-19.692,0.193,-0.128,1.245,-19.683,-0.182,1.156,-19.643,0.111,Ball,Take
Sub_Test01,115,Active_Noise,Straight,128.5,High Inside,-0.113,1.232,-19.677,0.001,1.153,-19.677,0.139,-0.136,1.233,-19.676,-0.037,1.099,-19.623,0.175,Strike,Take
Sub_Test01,116,Active_Noise,Straight,128.2,High Inside,-0.130,1.240,-19.684,0.043,1.277,-19.684,0.177,-0.131,1.230,-19.680,0.015,1.207,-19.654,0.151,Strike,Take
Sub_Test01,117,Active_Noise,Straight,129.2,High Inside,-0.112,1.233,-19.686,-0.206,1.246,-19.686,0.094,-0.132,1.215,-19.680,-0.138,1.187,-19.658,0.036,Strike_PassedBall,Take
Sub_Test01,118,Active_Noise,Straight,127.8,High Inside,-0.124,1.222,-19.671,-0.216,1.135,-19.671,0.127,-0.143,1.206,-19.674,-0.186,1.158,-19.635,0.075,Strike_PassedBall,Take
Sub_Test01,119,Active_Noise,Straight,127.5,High Inside,-0.132,1.198,-19.666,-0.216,1.268,-19.666,0.109,-0.126,1.203,-19.673,-0.192,1.199,-19.659,0.068,Strike_PassedBall,Take
Sub_Test01,120,Active_Noise,Straight,128.4,High Inside,-0.128,1.198,-19.671,-0.052,1.345,-19.671,0.166,-0.128,1.194,-19.685,-0.174,1.250,-19.671,0.074,Ball_PassedBall,Take
Sub_Test01,121,Active_Noise,Straight,130.0,High Inside,-0.123,1.194,-19.685,-0.114,1.184,-19.685,0.013,-0.116,1.194,-19.694,-0.110,1.193,-19.675,0.020,Strike_PassedBall,Take
Sub_Test01,122,Active_Noise,Straight,127.0,High Inside,-0.109,1.199,-19.693,-0.124,1.372,-19.693,0.174,-0.127,1.189,-19.694,-0.167,1.260,-19.676,0.083,Ball_PassedBall,Take
Sub_Test01,123,Active_Noise,Straight,126.9,High Inside,-0.112,1.173,-19.688,-0.183,1.046,-19.688,0.146,-0.112,1.197,-19.698,-0.131,1.177,-19.655,0.051,Strike_PassedBall,Take
Sub_Test01,124,Active_Noise,Straight,125.5,High Inside,-0.114,1.207,-19.696,-0.240,1.203,-19.696,0.126,-0.120,1.205,-19.702,-0.224,1.208,-19.690,0.105,Strike,Take
Sub_Test01,125,Active_Noise,Straight,125.3,Mid Inside,-0.121,1.095,-19.724,0.033,0.941,-19.724,0.217,-0.118,1.083,-19.716,-0.011,1.008,-19.694,0.132,Strike,Take
Sub_Test01,126,Active_Noise,Straight,125.3,Mid Inside,-0.130,1.097,-19.723,-0.282,1.198,-19.723,0.182,-0.120,1.096,-19.729,-0.234,1.127,-19.733,0.118,Ball_PassedBall,Take
Sub_Test01,127,Active_Noise,Straight,128.4,Mid Inside,-0.125,1.071,-19.716,-0.264,1.182,-19.716,0.179,-0.124,1.076,-19.725,-0.246,1.153,-19.694,0.148,Ball_PassedBall,Take
Sub_Test01,128,Active_Noise,Straight,125.5,Mid Inside,-0.124,1.067,-19.719,-0.208,1.051,-19.719,0.086,-0.128,1.079,-19.730,-0.223,1.073,-19.716,0.097,Strike_PassedBall,Take
Sub_Test01,129,Active_Noise,Straight,127.4,Mid Inside,-0.116,1.079,-19.727,-0.003,1.026,-19.727,0.125,-0.120,1.081,-19.735,-0.044,0.986,-19.711,0.124,Strike,Take
Sub_Test01,130,Active_Noise,Straight,129.0,Mid Inside,-0.139,1.093,-19.729,-0.085,1.260,-19.729,0.176,-0.138,1.092,-19.730,-0.165,1.175,-19.710,0.089,Strike,Take
Sub_Test01,131,Active_Noise,Straight,127.1,Mid Inside,-0.141,1.062,-19.722,-0.110,1.258,-19.722,0.199,-0.137,1.070,-19.736,-0.113,1.096,-19.728,0.035,Strike_PassedBall,Take
